Time_ms,CarCurPos_1,CarStoppedPos_1,CarVel_1,CarCurPos_2,CarStoppedPos_2,CarVel_2,CoilCurrent01,CoilCurrent02,CoilCurrent03,CoilCurrent04,CoilCurrent05,CoilCurrent06,CoilCurrent07,CoilCurrent08,CoilCurrent09,CoilCurrent10,CoilCurrent11,CoilCurrent12,PosError01,PosError02,PosError03,PosError04,PosError05,PosError06,PosError07,PosError08,PosError09,PosError10,PosError11,PosError12
53880,3346.6,3346,-72.85,3730,3730,0.48,0.01,-0.01,0,0,0.01,-0.01,0,0,-0.01,0.01,-0.16,0.17,0,0,0,0,0,0,0,0,0,0,0.5,0.5
53890,3346.6,3346,-72.85,3730,3730,0.48,0.01,-0.01,0,0,0.01,-0.01,0,0,-0.01,0.01,-0.16,0.17,0,0,0,0,0,0,0,0,0,0,0.5,0.5
53900,3346.6,3346,-72.85,3730,3730,0.48,0.01,-0.01,0,0,0.01,-0.01,0,0,-0.01,0.01,-0.16,0.17,0,0,0,0,0,0,0,0,0,0,0.5,0.5
53910,3346.04,3346,3.74,3729.99,3730,-0.23,-0.01,0,0.01,-0.01,0.01,0.03,0,0,0,0,-0.16,0.17,0,0,0,0,0,0,0,0,0,0,0.5,0.5
53920,3346.04,3346,3.74,3729.99,3730,-0.23,-0.01,0,0.01,-0.01,0.01,0.03,0,0,0,0,-0.16,0.17,0,0,0,0,0,0,0,0,0,0,0.5,0.5
53930,3346.04,3346,3.74,3729.99,3730,-0.23,-0.01,0,0.01,-0.01,0.01,0.03,0,0,0,0,0.06,0.15,0,0,0,0,0,0,0,0,0,0,8.5,0
53940,3346.04,3346,3.74,3729.99,3730,-0.23,-0.01,0,0.01,-0.01,0.01,0.03,0,0,0,0,0.06,0.15,0,0,0,0,0,0,0,0,0,0,8.5,0
53950,3345.91,3346,-0.99,3729.99,3730,-0.24,0,0,0,-0.01,0.01,-0.01,0,-0.01,0,0,0.06,0.15,0,0,0,0,0,0,0,0,0,0,8.5,0
53960,3345.91,3346,-0.99,3729.99,3730,-0.24,0,0,0,-0.01,0.01,-0.01,0,-0.01,-0.01,0,0.06,0.15,0,0,0,0,0,0,0,0,0,0,8.5,0.5
53970,3345.91,3346,-0.99,3729.99,3730,-0.24,0,0,0,-0.01,0.01,-0.01,0,-0.01,-0.01,0,0.06,0.15,0,0,0,0,0,0,0,0,0,0,8.5,0.5
53980,3345.85,3345.94,0.22,3730.41,3730.41,0,0,0,0,-0.01,0.01,-0.01,0,-0.01,-0.01,0,0.06,0.15,0,0,0,0,0,0,0,0,0,0,8.5,0.5
53990,3345.85,3345.94,0.22,3730.41,3730.41,0,0,0.01,0,-0.01,0,0,0,-0.01,0,0,0.1,0.16,0,0,0,0,0,0,0,0,0,0,8.5,0.5
54000,3345.85,3345.94,0.22,3730.41,3730.41,0,0,0.01,0,-0.01,0,0,0,-0.01,0,0,0.1,0.16,0,0,0,0,0,0,0,0,0,0,8.5,0.5
54010,3345.85,3345.94,0.22,3730.41,3730.41,0,0,0.01,0,-0.01,0,0,0,-0.01,0,0,0.1,0.16,0,0,0,0,0,0,0,0,0,0,8.5,0.5
54020,3345.85,3345.94,0.22,3730.41,3730.41,0,0,0.01,0,-0.01,0,0,0,-0.01,0,0,0.1,0.16,0,0,0,0,0,0,0,0,0,0,8.5,0.5
54030,3345.85,3345.94,0.22,3730.41,3730.41,0,0,0.01,0,-0.01,0,0,0,-0.01,0,0,0.1,0.16,0,0,0,0,0,0,0,0,0,0,8.5,0.5
54040,3345.85,3345.94,0.1,3730.41,3730.41,0.3,0,0.01,0,-0.01,0.01,0,0,-0.01,0,0,0.1,0.16,0,0,0,0,0,0,0,0,0,0,8.5,0.5
54050,3345.85,3345.94,0.1,3730.41,3730.41,0.3,0,0.01,0,-0.01,0.01,0,0,0,0,0,0.1,0.14,0,0,0,0,0,0,0,0,0,0,8,0.5
54060,3345.85,3345.94,0.1,3730.41,3730.41,0.3,0,0.01,0,-0.01,0.01,0,0,0,0,0,0.1,0.14,0,0,0,0,0,0,0,0,0,0,8,0.5
54070,3345.85,3345.94,0.1,3730.41,3730.41,0.3,0,0.01,0,-0.01,0.01,0,0,0,0,0,0.1,0.14,0,0,0,0,0,0,0,0,0,0,8,0.5
54080,3345.86,3345.94,-0.11,3730.41,3730.41,0.3,0.01,0,0,0.02,0,0,-0.01,0,-0.01,0.01,0.1,0.14,0,0,0,0,0,0,0,0,0,0,8,0.5
54090,3345.86,3345.94,-0.11,3730.41,3730.41,0.3,0.01,0,0,0.02,0,0,-0.01,0,-0.01,0.01,0.1,0.14,0,0,0,0,0,0,0,0,0,0,8,0.5
54100,3345.86,3345.94,-0.11,3730.41,3730.41,0.3,0.01,0,0,0.02,0,0,-0.01,0,-0.01,0.01,0.1,0.14,0,0,0,0,0,0,0,0,0,0,8,0.5
54110,3345.86,3345.94,-0.11,3730.41,3730.41,0.3,0.01,0,0,0.02,0,0,-0.01,0,-0.01,0.01,0.15,0.14,0,0,0,0,0,0,0,0,0,0,7.5,0
54120,3345.86,3345.94,-0.11,3730.41,3730.41,0.3,0.01,0,0,0.02,0,0,-0.01,0,-0.01,0.01,0.15,0.14,0,0,0,0,0,0,0,0,0,0,7.5,0
54130,3345.86,3345.94,0.42,3730.41,3730.41,0.09,0,-0.01,0,0,-0.01,0,-0.01,0,-0.01,0.01,0.15,0.14,0,0,0,0,0,0,0,0,0,0,7.5,0
54140,3345.86,3345.94,0.42,3730.41,3730.41,0.09,0,-0.01,0,0,-0.01,0,-0.01,0.02,0,0,0.18,0.14,0,0,0,0,0,0,0,0,0,0,7,0
54150,3345.86,3345.94,0.42,3730.41,3730.41,0.09,0,-0.01,0,0,-0.01,0,-0.01,0.02,0,0,0.18,0.14,0,0,0,0,0,0,0,0,0,0,7,0
54160,3345.87,3345.94,0.29,3730.41,3730.41,-0.04,-0.01,0.01,0.01,0,-0.01,0,-0.01,0.02,0,0,0.18,0.14,0,0,0,0,0,0,0,0,0,0,7,0
54170,3345.87,3345.94,0.29,3730.41,3730.41,-0.04,-0.01,0.01,0.01,0,-0.01,0,-0.01,0.02,0,0,0.18,0.14,0,0,0,0,0,0,0,0,0,0,7,0
54180,3345.87,3345.94,0.29,3730.41,3730.41,-0.04,-0.01,0.01,0.01,0,0,0,-0.01,-0.01,0.01,0,0.19,0.14,0,0,0,0,0,0,0,0,0,0,7,0
54190,3345.87,3345.94,0.07,3730.41,3730.41,-0.27,-0.01,0,0,0,0,0,-0.01,-0.01,0.01,0,0.19,0.15,0,0,0,0,0,0,0,0,0,0,6.5,0.5
54200,3345.87,3345.94,0.07,3730.41,3730.41,-0.27,-0.01,0,0,0,0,0,-0.01,-0.01,0.01,0,0.19,0.15,0,0,0,0,0,0,0,0,0,0,6.5,0.5
54210,3345.87,3345.94,0.07,3730.41,3730.41,-0.27,-0.01,0,0,0,0,0,-0.01,-0.01,0.01,0,0.19,0.15,0,0,0,0,0,0,0,0,0,0,6.5,0.5
54220,3345.87,3345.94,0.07,3730.41,3730.41,-0.27,-0.01,0,0,0,0,0.01,-0.01,0.01,-0.01,0.01,0.19,0.15,0,0,0,0,0,0,0,0,0,0,6.5,0
54230,3345.87,3345.94,0.07,3730.41,3730.41,-0.27,-0.01,0,0,0,0,0.01,-0.01,0.01,-0.01,0.01,0.19,0.15,0,0,0,0,0,0,0,0,0,0,6.5,0
54240,3345.87,3345.94,0.07,3730.41,3730.41,-0.27,-0.01,0,0,0,0,0.01,-0.01,0.01,-0.01,0.01,0.19,0.15,0,0,0,0,0,0,0,0,0,0,6.5,0
54250,3345.87,3345.94,0.07,3730.41,3730.41,-0.27,-0.01,0,0,0,0,0.01,-0.01,0.01,-0.01,0.01,0.19,0.15,0,0,0,0,0,0,0,0,0,0,6.5,0
54260,3345.88,3345.94,0.04,3730.41,3730.41,0.21,0,0,0.01,0,0,0.01,-0.01,0.01,-0.01,0.01,0.19,0.15,0,0,0,0,0,0,0,0,0,0,6.5,0
54270,3345.88,3345.94,0.04,3730.41,3730.41,0.21,0,0,0.01,0,0,0.01,0,0,0,0,0.22,0.17,0,0,0,0,0,0,0,0,0,0,6,0.5
54280,3345.88,3345.94,0.04,3730.41,3730.41,0.21,0,0,0.01,0,0,0.01,0,0,0,0,0.22,0.17,0,0,0,0,0,0,0,0,0,0,6,0.5
54290,3345.88,3345.94,0.04,3730.41,3730.41,0.21,0,0,0.01,0,0,0.01,0,0,0,0,0.22,0.17,0,0,0,0,0,0,0,0,0,0,6,0.5
54300,3345.88,3345.94,0,3730.41,3730.41,0.15,0,-0.01,0,-0.01,0,-0.01,0,0,0,0,0.24,0.17,0,0,0,0,0,0,0,0,0,0,5.5,0.5
54310,3345.88,3345.94,0,3730.41,3730.41,0.15,0,-0.01,0,-0.01,0,-0.01,0,0,0,0,0.24,0.17,0,0,0,0,0,0,0,0,0,0,5.5,0.5
54320,3345.88,3345.94,0,3730.41,3730.41,0.15,0,-0.01,0,-0.01,0,-0.01,0,0,0,0,0.24,0.17,0,0,0,0,0,0,0,0,0,0,5.5,0
54330,3345.88,3345.94,0,3730.41,3730.41,0.15,0,-0.01,0,-0.01,0,-0.01,0,0,0,0,0.24,0.17,0,0,0,0,0,0,0,0,0,0,5.5,0
54340,3345.88,3345.94,0,3730.41,3730.41,0.15,0,-0.01,0,-0.01,0,-0.01,0,0,0,0,0.24,0.17,0,0,0,0,0,0,0,0,0,0,5.5,0
54350,3345.89,3345.94,-0.24,3730.41,3730.41,-0.05,-0.01,0,0.01,0.01,0.01,-0.01,0,0,0,0,0.24,0.17,0,0,0,0,0,0,0,0,0,0,5.5,0
54360,3345.89,3345.94,-0.24,3730.41,3730.41,-0.05,-0.01,0,0.01,0.01,0.01,-0.01,0,0.01,-0.01,0,0.23,0.16,0,0,0,0,0,0,0,0,0,0,5,0
54370,3345.89,3345.94,-0.24,3730.41,3730.41,-0.05,-0.01,0,0.01,0.01,0.01,-0.01,0,0.01,-0.01,0,0.23,0.16,0,0,0,0,0,0,0,0,0,0,5,0
54380,3345.89,3345.94,-0.26,3730.41,3730.41,0.42,0,0,0.01,0.01,0.01,-0.01,0,0.01,-0.01,0,0.23,0.16,0,0,0,0,0,0,0,0,0,0,5,0
54390,3345.89,3345.94,-0.26,3730.41,3730.41,0.42,0,-0.01,0,-0.01,0,0.01,0.01,0,-0.01,0,0.23,0.16,0,0,0,0,0,0,0,0,0,0,5,0
54400,3345.89,3345.94,-0.26,3730.41,3730.41,0.42,0,-0.01,0,-0.01,0,0.01,0.01,0,-0.01,0,0.23,0.16,0,0,0,0,0,0,0,0,0,0,5,0
54410,3345.89,3345.94,-0.26,3730.41,3730.41,0.42,0,-0.01,0,-0.01,0,0.01,0.01,0,0,0,0.23,0.15,0,0,0,0,0,0,0,0,0,0,4.5,0.5
54420,3345.89,3345.94,-0.26,3730.41,3730.41,0.42,0,-0.01,0,-0.01,0,0.01,0.01,0,0,0,0.23,0.15,0,0,0,0,0,0,0,0,0,0,4.5,0.5
54430,3345.89,3345.94,-0.26,3730.41,3730.41,0.42,0,-0.01,0,-0.01,0,0.01,0.01,0,0,0,0.23,0.15,0,0,0,0,0,0,0,0,0,0,4.5,0.5
54440,3345.89,3345.94,0.04,3730.41,3730.41,-0.18,-0.01,0,0,-0.01,0,0.01,0.01,0,0,0,0.23,0.15,0,0,0,0,0,0,0,0,0,0,4.5,0.5
54450,3345.89,3345.94,0.04,3730.41,3730.41,-0.18,-0.01,0,0,-0.01,0,0,-0.01,-0.01,0,0,0.26,0.15,0,0,0,0,0,0,0,0,0,0,4,0.5
54460,3345.89,3345.94,0.04,3730.41,3730.41,-0.18,-0.01,0,0,-0.01,0,0,-0.01,-0.01,0,0,0.26,0.15,0,0,0,0,0,0,0,0,0,0,4,0.5
54470,3345.89,3345.94,0.04,3730.41,3730.41,-0.18,-0.01,0,0,-0.01,0,0,-0.01,-0.01,0,0,0.26,0.15,0,0,0,0,0,0,0,0,0,0,4,0.5
54480,3345.9,3345.94,0.2,3730.41,3730.41,-0.5,-0.01,0,0,0,0,0,-0.01,-0.01,0,0,0.26,0.15,0,0,0,0,0,0,0,0,0,0,4,0.5
54490,3345.9,3345.94,0.2,3730.41,3730.41,-0.5,-0.01,0,0,0,0,0,-0.01,-0.01,0,0,0.26,0.15,0,0,0,0,0,0,0,0,0,0,4,0.5
54500,3345.9,3345.94,0.2,3730.41,3730.41,-0.5,-0.01,0,0,0,0,0.01,0.01,-0.01,0,0,-4.73,0.11,0,0,0,0,0,0,0,0,0,0,171,0
54510,3341.17,3345.94,-366.5,3730.41,3730.41,0.28,0.01,0.01,-0.02,0,0,0,0.01,-0.01,0,0,-4.73,0.11,0,0,0,0,0,0,0,0,0,0,171,0
54520,3341.17,3345.94,-366.5,3730.41,3730.41,0.28,0.01,0.01,-0.02,0,0,0,0,-0.01,0,0,-4.73,0.11,0,0,0,0,0,0,0,0,0,0,171,0
54530,3341.17,3345.94,-366.5,3730.41,3730.41,0.28,0.01,0.01,-0.02,0,0,0,0,-0.01,0,0,-4.73,0.11,0,0,0,0,0,0,0,0,0,0,171,0
54540,3341.17,3345.94,-366.5,3730.41,3730.41,0.28,0.01,0.01,-0.02,0,0,0,0,0.01,0,0,-8.05,0.16,0,0,0,0,0,0,0,0,0,0,184,-1
54550,3341.17,3345.94,-366.5,3730.41,3730.41,0.28,0.01,0.01,-0.02,0,0,0,0,0.01,0,0,-8.05,0.16,0,0,0,0,0,0,0,0,0,0,184,-1
54560,3269.09,3345.94,-1718.71,3730.42,3730.41,-0.82,-0.01,0.01,0.01,0,0,0,0,0.01,0,0,-8.05,0.16,0,0,0,0,0,0,0,0,0,0,184,-1
54570,3269.09,3345.94,-1718.71,3730.42,3730.41,-0.82,-0.01,0.01,0.01,0,0,0,0.01,0,0.01,-9.35,-8.77,0.08,0,0,0,0,0,0,0,0,0,80,95,0
54580,3269.09,3345.94,-1718.71,3730.42,3730.41,-0.82,-0.01,0.01,0.01,0,0,0,0.01,0,0.01,-9.35,-8.77,0.08,0,0,0,0,0,0,0,0,0,80,95,0
54590,3199.19,3345.94,-2545.96,3730.42,3730.41,-0.77,0,0,0.01,0,0,0,0.01,0,0.01,-9.35,-8.77,0.08,0,0,0,0,0,0,0,0,0,80,95,0
54600,3199.19,3345.94,-2545.96,3730.42,3730.41,-0.77,0,0,0.01,0,0,0,0.01,0,0.01,-9.35,-8.77,0.08,0,0,0,0,0,0,0,0,0,80,95,0
54610,3199.19,3345.94,-2545.96,3730.42,3730.41,-0.77,0,0,0.01,0,0.01,-0.01,0,0,0.01,-9.35,-8.77,0.08,0,0,0,0,0,0,0,0,0,80,95,0
54620,3199.19,3345.94,-2545.96,3730.42,3730.41,-0.77,0,0,0.01,0,0.01,-0.01,0,0,-0.01,-6.69,-0.06,0.14,0,0,0,0,0,0,0,0,0,151,0,-0.5
54630,3199.19,3345.94,-2545.96,3730.42,3730.41,-0.77,0,0,0.01,0,0.01,-0.01,0,0,-0.01,-6.69,-0.06,0.14,0,0,0,0,0,0,0,0,0,151,0,-0.5
54640,3199.19,3345.94,-2545.96,3730.42,3730.41,-0.77,0,0,0.01,0,0.01,-0.01,0,0,-0.01,-6.69,-0.06,0.14,0,0,0,0,0,0,0,0,0,151,0,-0.5
54650,2978.73,3345.94,-4093.42,3730.42,3730.41,-0.26,0.01,-0.01,0.01,0,0.01,-0.01,0,0,-0.01,-6.69,-0.06,0.14,0,0,0,0,0,0,0,0,0,151,0,-0.5
54660,2978.73,3345.94,-4093.42,3730.42,3730.41,-0.26,0.01,-0.01,0.01,0,0.01,-0.01,0,0,-0.01,-6.69,-0.06,0.14,0,0,0,0,0,0,0,0,0,151,0,-0.5
54670,2978.73,3345.94,-4093.42,3730.42,3730.41,-0.26,0.01,-0.01,0.01,0,0,0.01,0.01,0.01,-9.31,-10.13,0,0.11,0,0,0,0,0,0,0,0,134.5,109.5,0,-0.5
54680,2832.24,3345.94,-4886.08,3730.41,3730.41,-0.09,0.01,0.01,0,0,0,0.01,0.01,0.01,-9.31,-10.13,0,0.11,0,0,0,0,0,0,0,0,134.5,109.5,0,-1
54690,2832.24,3345.94,-4886.08,3730.41,3730.41,-0.09,0.01,0.01,0,0,0,0.01,0.01,0.01,-9.31,-10.13,0,0.11,0,0,0,0,0,0,0,0,134.5,109.5,0,-1
54700,2832.24,3345.94,-4886.08,3730.41,3730.41,-0.09,0.01,0.01,0,0.01,0,0,0,0,-3.56,-0.12,0,0.14,0,0,0,0,0,0,0,0,35.5,0,0,0
54710,2832.24,3345.94,-4886.08,3730.41,3730.41,-0.09,0.01,0.01,0,0.01,0,0,0,0,-3.56,-0.12,0,0.14,0,0,0,0,0,0,0,0,35.5,0,0,0
54720,2672.46,3345.94,-5034.29,3730.41,3730.41,0.13,0.01,0.01,0,0.01,0,0,0,0,-3.56,-0.12,0,0.14,0,0,0,0,0,0,0,0,35.5,0,0,0
54730,2672.46,3345.94,-5034.29,3730.41,3730.41,0.13,0.01,0,0,0.01,-0.01,0,0,-1.83,-2.4,0,0,0.14,0,0,0,0,0,0,0,68,66.5,0,0,-0.5
54740,2672.46,3345.94,-5034.29,3730.41,3730.41,0.13,0.01,0,0,0.01,-0.01,0,0,-1.83,-2.4,0,0,0.14,0,0,0,0,0,0,0,68,66.5,0,0,-0.5
54750,2672.46,3345.94,-5034.29,3730.41,3730.41,0.13,0.01,0,0,0.01,-0.01,0,0,-1.83,-2.4,0,0,0.14,0,0,0,0,0,0,0,68,66.5,0,0,-0.5
54760,2517.72,3345.94,-4985.25,3730.4,3730.41,-0.3,0.01,0,0,0.01,-0.01,0,0,-1.83,-2.4,0,0,0.14,0,0,0,0,0,0,0,68,66.5,0,0,-0.5
54770,2517.72,3345.94,-4985.25,3730.4,3730.41,-0.3,0.01,0,0,0.01,-0.01,0,0,-1.83,-2.4,0,0,0.14,0,0,0,0,0,0,0,68,66.5,0,0,-0.5
54780,2517.72,3345.94,-4985.25,3730.4,3730.41,-0.3,0,-0.01,0,0,-0.01,0,0,-1.83,-2.4,0,0,0.14,0,0,0,0,0,0,0,68,66.5,0,0,-0.5
54790,2517.72,3345.94,-4985.25,3730.4,3730.41,-0.3,0,-0.01,0,0,-0.01,0,0,-1.92,-0.01,0,0.01,0.14,0,0,0,0,0,0,0,66.5,0,0,0,-0.5
54800,2517.72,3345.94,-4985.25,3730.4,3730.41,-0.3,0,-0.01,0,0,-0.01,0,0,-1.92,-0.01,0,0.01,0.14,0,0,0,0,0,0,0,66.5,0,0,0,-0.5
54810,2517.72,3345.94,-4985.25,3730.4,3730.41,-0.3,0,-0.01,0,0,-0.01,0,0,-1.92,-0.01,0,0.01,0.14,0,0,0,0,0,0,0,66.5,0,0,0,-0.5
54820,2220.38,3345.94,-4996.25,3730.42,3730.41,0.2,-0.02,-0.01,0,0,-0.01,0,0,-1.92,-0.01,0,0.01,0.14,0,0,0,0,0,0,0,66.5,0,0,0,-0.5
54830,2220.38,3345.94,-4996.25,3730.42,3730.41,0.2,-0.02,-0.01,0,0,-0.01,0,0,-1.92,-0.01,0,0.01,0.14,0,0,0,0,0,0,0,66.5,0,0,0,-0.5
54840,2220.38,3345.94,-4996.25,3730.42,3730.41,0.2,-0.02,0,0,0,0,0,-2.01,-0.06,0,0.01,-0.01,0.14,0,0,0,0,0,0,68.5,0,0,0,0,-0.5
54850,2220.38,3345.94,-4996.25,3730.42,3730.41,0.2,-0.02,0,0,0,0,0,-2.01,-0.06,0,0.01,-0.01,0.14,0,0,0,0,0,0,68.5,0,0,0,0,-0.5
54860,2220.38,3345.94,-4996.25,3730.42,3730.41,0.2,-0.02,0,0,0,0,0,-2.01,-0.06,0,0.01,-0.01,0.14,0,0,0,0,0,0,68.5,0,0,0,0,-0.5
54870,1907.91,3345.94,-4975.23,3730.42,3730.41,0.02,-0.01,0,0,0,0,0,-2.01,-0.06,0,0.01,-0.01,0.14,0,0,0,0,0,0,68.5,0,0,0,0,-0.5
54880,1907.91,3345.94,-4975.23,3730.42,3730.41,0.02,-0.01,0,0,-0.01,0,-3.04,-0.48,-0.06,0,0.01,-0.01,0.14,0,0,0,0,0,37.5,0,0,0,0,0,-0.5
54890,1907.91,3345.94,-4975.23,3730.42,3730.41,0.02,-0.01,0,0,-0.01,0,-3.04,-0.48,-0.06,0,0.01,-0.01,0.14,0,0,0,0,0,37.5,0,0,0,0,0,-0.5
54900,1907.91,3345.94,-4975.23,3730.42,3730.41,0.02,-0.01,0,0,-0.01,0,-3.04,-0.48,0,0,0,0,0.13,0,0,0,0,0,37.5,0,0,0,0,0,-0.5
54910,1907.91,3345.94,-4975.23,3730.42,3730.41,0.02,-0.01,0,0,-0.01,0,-3.04,-0.48,0,0,0,0,0.13,0,0,0,0,0,37.5,0,0,0,0,0,-0.5
54920,1753.18,3345.94,-4976.62,3730.42,3730.41,-0.03,0,0,0,-0.01,0,-3.04,-0.48,0,0,0,0,0.13,0,0,0,0,0,37.5,0,0,0,0,0,-0.5
54930,1753.18,3345.94,-4976.62,3730.42,3730.41,-0.03,0,0,0.01,-0.01,-1.9,-3.82,0,0.01,0.01,0,0,0.13,0,0,0,0,71,73,0,0,0,0,0,-0.5
54940,1753.18,3345.94,-4976.62,3730.42,3730.41,-0.03,0,0,0.01,-0.01,-1.9,-3.82,0,0.01,0.01,0,0,0.13,0,0,0,0,71,73,0,0,0,0,0,-0.5
54950,1753.18,3345.94,-4976.62,3730.42,3730.41,-0.03,0,0,0.01,-0.01,-1.9,-3.82,0,0.01,0.01,0,-0.01,0.12,0,0,0,0,71,73,0,0,0,0,0,-0.5
54960,1753.18,3345.94,-4976.62,3730.42,3730.41,-0.03,0,0,0.01,-0.01,-1.9,-3.82,0,0.01,0.01,0,-0.01,0.12,0,0,0,0,71,73,0,0,0,0,0,-0.5
54970,1445.72,3345.94,-4985.29,3730.42,3730.41,0.25,0,0,0.01,-0.01,-1.9,-3.82,0,0.01,0.01,0,-0.01,0.12,0,0,0,0,71,73,0,0,0,0,0,-0.5
54980,1445.72,3345.94,-4985.29,3730.42,3730.41,0.25,0.01,0,-0.01,0,0,-0.03,0.01,0,0.01,0,-0.01,0.12,0,0,0,0,72.5,0,0,0,0,0,0,-0.5
54990,1445.72,3345.94,-4985.29,3730.42,3730.41,0.25,0.01,0,-0.01,0,0,-0.03,0.01,0,-0.01,0,0,0.12,0,0,0,0,72.5,0,0,0,0,0,0,-0.5
55000,1445.72,3345.94,-4985.29,3730.42,3730.41,0.25,0.01,0,-0.01,0,0,-0.03,0.01,0,-0.01,0,0,0.12,0,0,0,0,72.5,0,0,0,0,0,0,-0.5
55010,1445.72,3345.94,-4985.29,3730.42,3730.41,0.25,0.01,0,-0.01,0,0,-0.03,0.01,0,-0.01,0,0,0.12,0,0,0,0,72.5,0,0,0,0,0,0,-0.5
55020,1145.7,3345.94,-4995.54,3730.42,3730.41,0.06,0.01,-0.01,0.01,6.24,0,-0.03,0.01,0,-0.01,0,0,0.12,0,0,0,122,72.5,0,0,0,0,0,0,-0.5
55030,1145.7,3345.94,-4995.54,3730.42,3730.41,0.06,0.01,-0.01,0.01,6.24,-0.32,-0.01,0,0,0.01,0,0,0.14,0,0,0,122,0,0,0,0,0,0,0,-0.5
55040,1145.7,3345.94,-4995.54,3730.42,3730.41,0.06,0.01,-0.01,0.01,6.24,-0.32,-0.01,0,0,0.01,0,0,0.14,0,0,0,122,0,0,0,0,0,0,0,-0.5
55050,1145.7,3345.94,-4995.54,3730.42,3730.41,0.06,0.01,-0.01,0.01,6.24,-0.32,-0.01,0,0,0.01,0,0,0.14,0,0,0,122,0,0,0,0,0,0,0,-0.5
55060,1006.51,3345.94,-4264.81,3730.41,3730.41,0.09,0,0.01,0.31,4.95,0.01,0,0,0.01,0,0,0,0.14,0,0,113.5,92,0,0,0,0,0,0,0,-0.5
55070,1006.51,3345.94,-4264.81,3730.41,3730.41,0.09,0,0.01,0.31,4.95,0.01,0,0,0.01,0,0,0,0.14,0,0,113.5,92,0,0,0,0,0,0,0,-0.5
55080,1006.51,3345.94,-4264.81,3730.41,3730.41,0.09,0,0.01,0.31,4.95,0.01,0,0,0.01,0,0,0,0.14,0,0,113.5,92,0,0,0,0,0,0,0,-0.5
55090,1006.51,3345.94,-4264.81,3730.41,3730.41,0.09,0,0.01,0.31,4.95,0.01,0,0,0.01,0,0,0,0.11,0,0,113.5,92,0,0,0,0,0,0,0,-0.5
55100,1006.51,3345.94,-4264.81,3730.41,3730.41,0.09,0,0.01,0.31,4.95,0.01,0,0,0.01,0,0,0,0.11,0,0,113.5,92,0,0,0,0,0,0,0,-0.5
55110,1006.51,3345.94,-4264.81,3730.41,3730.41,0.09,0,0.01,0.31,4.95,0.01,0,0,0.01,0,0,0,0.11,0,0,113.5,92,0,0,0,0,0,0,0,-0.5
55120,887.46,3345.94,-3432.82,3730.42,3730.41,0.12,0,0,4.65,5.03,0,0,0,0,0,0,0,0.11,0,0,56.5,55,0,0,0,0,0,0,0,-0.5
55130,887.46,3345.94,-3432.82,3730.42,3730.41,0.12,0,0,4.65,5.03,0,0,0,0,-0.01,0,0,0.13,0,0,56.5,55,0,0,0,0,0,0,0,-0.5
55140,887.46,3345.94,-3432.82,3730.42,3730.41,0.12,0,0,4.65,5.03,0,0,0,0,-0.01,0,0,0.13,0,0,56.5,55,0,0,0,0,0,0,0,-0.5
55150,887.46,3345.94,-3432.82,3730.42,3730.41,0.12,0,0,4.65,5.03,0,0,0,0,-0.01,0,0,0.13,0,0,56.5,55,0,0,0,0,0,0,0,-0.5
55160,737.76,3345.94,-1954.26,3730.42,3730.41,0.06,0.01,0,7.02,-0.01,-0.01,0,0,0,-0.01,0,0,0.13,0,0,60,0,0,0,0,0,0,0,0,-0.5
55170,737.76,3345.94,-1954.26,3730.42,3730.41,0.06,0.01,0,7.02,-0.01,-0.01,0,0,0,-0.01,0,0,0.13,0,0,60,0,0,0,0,0,0,0,0,-0.5
55180,737.76,3345.94,-1954.26,3730.42,3730.41,0.06,0.01,0,7.02,-0.01,-0.01,0,0.01,0.01,-0.01,0,0,0.1,0,0,60,0,0,0,0,0,0,0,0,-0.5
55190,737.76,3345.94,-1954.26,3730.42,3730.41,0.06,0.01,0,7.02,-0.01,-0.01,0,0.01,0.01,-0.01,0,0,0.1,0,0,60,0,0,0,0,0,0,0,0,-0.5
55200,737.76,3345.94,-1954.26,3730.42,3730.41,0.06,0.01,0,7.02,-0.01,-0.01,0,0.01,0.01,-0.01,0,0,0.1,0,0,60,0,0,0,0,0,0,0,0,-0.5
55210,675.44,3345.94,-402.91,3730.42,3730.41,-0.19,0,0,6.67,0,0.01,0.01,0.01,0.01,-0.01,0,0,0.1,0,0,107.5,0,0,0,0,0,0,0,0,-0.5
55220,675.44,3345.94,-402.91,3730.42,3730.41,-0.19,0,0,6.67,0,0.01,0.01,0,0,0,0,-0.01,0.1,0,0,107.5,0,0,0,0,0,0,0,0,-0.5
55230,675.44,3345.94,-402.91,3730.42,3730.41,-0.19,0,0,6.67,0,0.01,0.01,0,0,0,0,-0.01,0.1,0,0,107.5,0,0,0,0,0,0,0,0,-0.5
55240,675.44,3345.94,-402.91,3730.42,3730.41,-0.19,0,0,6.67,0,0.01,0.01,0,0,0,0,-0.01,0.14,0,0,107.5,0,0,0,0,0,0,0,0,-0.5
55250,675.44,3345.94,-402.91,3730.42,3730.41,-0.19,0,0,6.67,0,0.01,0.01,0,0,0,0,-0.01,0.14,0,0,107.5,0,0,0,0,0,0,0,0,-0.5
55260,675.44,3345.94,-402.91,3730.42,3730.41,-0.19,0,0,6.67,0,0.01,0.01,0,0,0,0,-0.01,0.14,0,0,107.5,0,0,0,0,0,0,0,0,-0.5
